data,datas,label
6,국뽕이 차오른다~~~~,2022.07.28
6,영화내내 졸림 없이 즐겁게 봤네요,2022.07.28
6,명량에서의 답답함을 한산에서 풀어버림...,2022.07.28
4,압도적으로 통쾌하고 시원했습니다.,2022.07.28
1,"단순 국뽕 영화가 아니며, 전작의 큰 성공으로 국뽕MSG를 제거하기 힘들었음에도, 과감하게 쳐내고 멋진 해상전투씬을 만들어냄.",2022.07.28
2,전투신이 다 했다,2022.07.28
1,"여름 시원하게 날려주는 한산!볼수있어서 감사합니다.거북선도 너무 멋지고, 후반 전투 감동입니다.",2022.07.28
1,재미도 있고 연기도 모두 좋음,2022.07.28
7,오랫만에 여름 영화 다운 영화가 나온 것 같습니다.너무 재미있었어요!!엄마랑 또 보러 가려구요!,2022.07.28
1,명량st로 1000만 꽁으로 먹으려는 억지감동 영화 cg도 유치하고 마지막 한산도대첩 20분빼고는 졸면서봄 마지막 20분도 그냥 그냥저냥 솔직히 댓글들이 왜 빨아주는지 이해안됨 재미없었음 걍 아빠랑 봐서 다행임.ㅇㅇ...,2022.07.28
10,"진심 네이버 평점에 속았다. 정말 감독의 캐스팅은 머리가 없는 수준이였고, 영화 자체도 몰입도가 너무 떨어졌다. 상영 중간에 나온건 처음. 농담아니고 그냥 집에서 ocn 으로 보기에도 시간아까움. 오죽했으면 열받아서...",2022.07.28
7,이전 명량과는 달리 이순신 그리고 거북선에 포인트를 맞추어 차별화된 시도가 아주 훌륭했습니다. 거북선을 포함해 왜구들과 바다 위에서의 전쟁을 휘몰아치듯 보여주는 영상미에 다시 한번 감동했습니다. 한 가지 아쉬운 점은...,2022.07.28
10,yunj****,2022.07.28
10,enta****,2022.07.28
1,조선인 국뽕영화  이런것좀 만들지마라,2022.07.28
2,이순신 영화중엔 가장 나은듯,2022.07.28
2,정말 최고였습니다! 특히 학생분들이시면 꼭 보셨으면 좋겠습니다.,2022.07.28
1,해전씬이 다한 영화,2022.07.28
2,내용도 CG도 연기도 다 퀄 대박인 영화인데.. 자막 왜 그 모양? 북카이센이 뭔지 메쿠라부네가 뭔지?  소리 잘 안들리는 부분에 한국말 대사도 자막 넣어준건 좋은데 무슨 기준으로 넣은건지 모르겠네요. 잘 들리는부분...,2022.07.28
1,가슴이 뜨거워지고 웅장해지고 감동적인 영화,2022.07.28
1,구라 조금보태서 명량 다시 본 기분. 그래도 역시 해전씬은 웅장했고 명량 메인브금을 다시들으니 반가웠다,2022.07.28
1,마지막에 모든 걸 다 쏟아부었단 말로 다 설명이 되네요. 연기에는 호불호가 있을 수 있지만 이순신장군님은 최고입니다. 왜구놈들 많이 나오는 건 싫어요. 다음작품엔 왜구놈 서사는 안 나오길!개인적으로 OST가 참 좋았...,2022.07.28
1,cool****,2022.07.28
1,colo****,2022.07.28
5,pont****,2022.07.28
10,아이들과 넘넘 잼 있게 봤습니다.최민식 배우와는 다른 또다른 이순신 좋았습니다. 박해일 배우에 흥분하지 않고 차분하게 상황을 꿰뚫어 보는 조용한 카리스마의 새로운 이순신 모습이였고 인물중심으로 끌고가는게 아닌 역사적...,2022.07.28
10,임진왜란 최민식 병자호란 박해일,2022.07.28
10,"배우 얼굴 클로즈업만 겁나 많고바다에서 배로 싸우는 장면은 극히 일부,,박해일씨가 연기 하나는 정말 끝내줬지만장군상(덩치)은 아니라서 몰입도 잘 안됐고옥택연씨도 갑자기 살아 난 것도 신기김향기 씨는 무슨 이야길 전해...",2022.07.28
10,전투씬은 나쁘지않았는데 전반부에 내용이 너무 루즈했음공중전은 탑건 해전은 한산이란 후기보고 봤는데 그냥 탑건 한번 더 보는게...,2022.07.28
8,ggga****,2022.07.28
10,ijh1****,2022.07.28
10,mtnj****,2022.07.28
10,전작에 비해 아쉬움이 남아요. 이순신 역의 장면 매우 적고 이순신 역 옆 송희립 역이 다소 많으며 이순신의 대사까지 뺏은거 같은 연출로 매우 아쉬웠습니다. 그러나 영화 그림적인 부분은 명량보다 더 풍부하게 느껴지고 ...,2022.07.28
10,"희안하게 평이 좋네..난 오히려 명량때의 신파가 더 나은거같은데..촬영이나 전투씬은 업글되었지만,너무 내용이 빈약하다..첩보전도 너무 엉성하고..변요한도 너무 카리스마 떨어지고..생각보다 박해일이 이순신이 잘어울리긴...",2022.07.28
10,ball****,2022.07.28
10,내용이 없이 그냥 고뇌하는 이순신 보여주고그후반까지 전투 장면 하나 안나오다가 학익진과 거북이로 한방에 이기는 단순한 영화임. 이순신의 내면 연기도 별로고 영화 개연성도 떨어지고...,2022.07.28
10,mama****,2022.07.28
10,"형식적이고 평면적인 캐릭터 묘사, 매우 구린 사운드배치 , 난잡한 시퀀스 , 산만한 연출, 모든 면에서 구린 영화. 심지어 박해일은 헤어질결심을 본 지 얼마안돼 이 영화 본 건데도 구려보임. 역시 명배우라도 영화가 ...",2022.07.28
10,아니..한국사 시간인줄 알았어요.답답한 신이 너~무 길고.. 이순신님이 너무 답답해서.. 그 연기가 여기까지 보이더라고요.에휴……….명량은 ㄹㅇ 이야기 전달력이 좋았는데’여긴 “기다려” 시간이 매우매우매우우우우!! ...,2022.07.28
10,rgr9****,2022.07.28
10,영화를 보면 볼수록 찜찜함이 커짐.  왜인지? 왜구를 계속 멋지게 그려줌.  이순신장군의 듬직함과 학익진 뿐. 마지막의 승리를 위한 설정이라기엔 우리군이 많이 빈하게 그려짐.  볼거리 없는 진지함뿐인 우리군에 비해 ...,2022.07.28
10,전라도 미화영화 많이들 보쑈~잉?,2022.07.28
10,song****,2022.07.28
10,csc5****,2022.07.28
10,"알제리가 프랑스인 대할 때, 파퀴벌레가 영국인을 대할 때, 나미비아인이 독일인을 대할 때, 창깨랑 소창깨 한국이 일본인을 대하는 태도만 봐도 왜 개도국가들이 선진강대국들을 이기지 못하는지 알 수 있음. 수백년간 선진...",2022.07.28
6,한국인이라면 반드시 봐야할 영화.소위 국뽕을 일으키는 영화들 중 민망하지 않고 벅차오르게 하는 유일한 영화.나는 영화표 가격 상승 이후 영화를 잘 보지 않았다.영화관들은 가격 상승이 당장 몇천원 더 벌겠다는 그들의 ...,2022.07.28
4,저는 명량보다 더 재밌게 봤습니다.특히 이순신장군이  학익진 전술도면를 작성하며 장수 한명 한명을 부를때 활칵 울음이  날뻔 했습니다오랜만에 넘 감동깊은 명작을 만나 참으로 고마운 하루였습니다 특히 거북선의 출현시에...,2022.07.28
10,나만별로인가.. 소리는 쓰잘데기 없이 큼 예민해질정도.. 진짜 처음부터 일본어 발음 듣기 너무 짜증났음 그래서 집중 안되고 짜증남 ..지루 .. 배우들은 명배우지만 소리너무 커서 싫고 배우들 일본어 발음 연기볼때 오...,2022.07.28
2,"Riku***님이 쓴 말 전부 공감되서 끌어옴개봉 첫 날 많은 기대를 가지고 봤으나 기대가 컸던 만큼 평점을 높이 주기 어려운 영화였다는 느낌입니다. 해상 전투 장면은 역대급이지만 그 전까지의 진행이 긴박감, 속도감...",2022.07.28
6,yoon****,2022.07.28
7,sbil****,2022.07.28
6,모든 부분에서  빵점입니다   정말 재미없습니다  박해일은  1점  감독은  0점   변요한은 0.5점  개판입니다 딱 비디오용  억지로 1편과 오마주 시키기위한 필요없는 노력 준사 이정현 진구  오마주(솔직히 필요...,2022.07.28
6,전투씬 잘뽑고 재밌었습니다 근데 일본군끼리 싸우는 장면에 대한 설명이 부족했습니다 그래도 재밌었습니다 소리가 너무 커서 1점빼고 드렸습니다,2022.07.28
10,최고의 영화 강추합니다,2022.07.28
10,ㅤ,2022.07.28
6,"뭐? 사람들의 비평을 귀담아 듣고, 전작의 부족함을 차기작에서 반복하지 않는 천만 감독이 있다고?",2022.07.28
6,후반을 위한 빌드업! 영화관에서 봐야하는 영화!,2022.07.28
2,명량을 봤던 이들이라면 다들 걱정반 기대반으로 한산을 보았을 것이다. 평소에 박해일 배우를 너무 좋아한다. 그가 출연한 영화는 재미없게 본 게 손에 꼽을 정도로 박해일이라는 배우가 매우 멋있고 좋다. 다만 이순신 역...,2022.07.28
2,억까하는 알바들이 많네요.그냥 무시하시고 보러 가세요.CG가 다소 미흡하여 9점 드립니다.그 대신 거북선 등장씬엔 힘을 빡 줘서 좋았습니다.,2022.07.28
6,택연하고 향기는 없는게.. 낫지,2022.07.28
6,거북선 보자마자 소름이 쫙 돋았네요전투씬은 정말 좋았는데 초반부는 살짝 지루했어요,2022.07.28
1,9041****,2022.07.28
4,평소에 역사에 관심이 많이 없어서 무슨내용인지 배경지식이 없는상황 본 영화 임에도 부자연스럽지 않은 cg와 배우들의 연기가 돋보여 영화 자체를 감동적이고 인상깊게 볼수 있었다 이 영화를 본 계기로 거북선의 원리와 학...,2022.07.28
2,"거북선이 ㄹㅇ 거북이다.(느리다,답답하다,짜증난다×) 머리가 배로 들어가는 장면설명하는 거임 ○ 성격 급한 나로썬 절정 전이 좀 답답 했지만 절정에 사이다임 굳잡! 재미 없다는 사람 누구야 이리와",2022.07.28
2,yuni****,2022.07.28
2,"최고다,,,,개인적으로 1편보다 더 흥미롭고 재밌게 봄,,,,꼭 영화관, 가서 보시길 감동,,,그 자체 이게 왜 아직도 천만이 아닌건가",2022.07.28
8,sss7****,2022.07.28
7,moon****,2022.07.28
10,4tok****,2022.07.28
8,gfom****,2022.07.28
5,einu****,2022.07.28
10,imch****,2022.07.28
10,dong****,2022.07.28
10,kkkn****,2022.07.28
9,gksq****,2022.07.28
10,이 영화는 '엔터테인먼트'로서의 전쟁영화이다. 지향점이 엔터테인먼트에 있으면 초반부에서 대의 같은건 그냥 패스하고 빌드업에만 치중해서 빠르게 치고 나갔어야 했다. 아니면 좀 더 밀도있게 빌드업을 하든가...,2022.07.28
10,ansb****,2022.07.28
10,licj****,2022.07.28
10,nrr0****,2022.07.28
10,dhdu****,2022.07.28
6,five****,2022.07.28
10,하남 스타필드에서 봤음 일단 한국인으로서 결말을 다 아니까...긴장감도 없고 뻔한 느낌...중간 중간 잤음...글구 등장 인물들이 많은데  비슷해보여서 잘 구분이 안 가고 몇명 빼고는 캐릭터가 없음(원균은 동네 바보...,2022.07.28
8,ㅎㅎ .ㅎ.ㅎ.ㅎ...,2022.07.28
8,쓸데없는 컷신 낭비가 많다. 측면이 약점이지 않은 배가 어디있나? 고작 도면 훔쳐다 대단한걸 발견한것 같이 컷신 낭비하는 모습에 어이가 없다 학익진의 진이 그렇게 중요했다면 컨트롤 안되는 원균은 왜 참전 시켰나 이순...,2022.07.28
10,형이 영화좀 본 사람이닷~! 감독 연출력이 떨어짐..배역의 장점 및 특징을 못살렸음. 불필요하고 살리지 못한 배역이 많음. 택연과 기생은 왜 나왔음. 전혀 존재가 없음. 안타까움. 안성기 그렇게 쓰지 말라고  했건만...,2022.07.28
10,솔직히 자다가 전투벌어질때 눈떴는데 거북선이 등장해서 일본배 처부술때 가 가장 좋았고..  학익진은 솔직히 일본배올때까지 기다렸다가 한방 쏘면 끝나는것이 너무너무 아쉬웠습니다..  그리고 무엇보다 방포하라의 소리가 ...,2022.07.28
10,박해일님 작품은 뭘봐도 같네요~감동 1도없는 나랏말싸미에 싸가지없는 스님역활이나 한산의연기가 빙의된것같네요~마치 개콘에 뭘해도 웃기지않는 개그맨같은분 같네요~후속작 기대하고봤지만 명량에 한참 못미치네요~박해일님 작품...,2022.07.28
10,징비록 글 끝무렵에 장수들은 이순신 장군을 신으로 여겼다는 말이 나옴. 이미 살아생전부터 그분은 신적인 존재였음. 국뽕거리는 것들 중에 징비록이나 난중일기를 읽어본 놈이 몇놈이나 있을까. 영화도 보니깐 있는 역사 그...,2022.07.28
10,bbsa****,2022.07.28
6,didv****,2022.07.28
1,mind****,2022.07.28
6,꼭 보는 걸 추천하고 막판에 거북선의 활약이 너무 좋고 진짜 후화하지 않았아욤,2022.07.28
10,한산 용의출현 오늘 개봉해서  보러갔습니다 한산도 대첩 이라고 하면 역시 이순신장군님의 학익진 전술이지만 이번편은 다들 보신지는 모르겠지만 드라마 태종 이방원에서 마지막에 이방원이 세종대왕에게 알려준 구선의 역사와 ...,2022.07.28
10,junk****,2022.07.28
10,jw64****,2022.07.28
10,많이 안말하겠다 그냥 봐라,2022.07.28
8,"첩보전은 정말 신선했고, 전투는 웅장했으며, 희생은 아름다웠다.아쉬운 점은 위기의 순간에 나오는 배경음악이 너무 유치했다. 8-90년대 주인공이 짠 하고 나타나서 악당을 물리칠 때 나올때나오는 음악처럼 유치했다. 억...",2022.07.28
10,한바탕 싸움보다는 빌드업을 중심으로 보기,2022.07.28
10,감독이 그리고 싶었던게 와키자카의 불운인가 의심이 들 정도의 졸작뇌가 장식이 아닌 인간이라면 이순신역의 박해일은 뭐 하는게 없고 와키자카역의 변요한이 극을 다 이끌어가는 느낌을 받았을텐데 나는 이 감독이 이걸로 뭘 ...,2022.07.28
10,rino****,2022.07.28
10,알고 보면 거북선이 나오게된 창피한 이유: 왜군들이 워낙 검술과 칼 싸움을 잘해서 백병전에 불리하니까 배에 못 올라타게 등딱지를 만든것. 중국놈들도 10명이 붙어야 겨우 왜군 1명 당해낼정도로 왜군들은 검술에 달인들...,2022.07.28
10,sasd****,2022.07.28
8,nost****,2022.07.28
6,영화 보기 전:한산:용의 출현영화 본 후:한산:욕의 출현문제점 1:배우 캐스팅이 좀 별로임. 박해일 연기 잘하는거 아는데 이순신 역할엔 어울리지 않았음.문제점 2: 빌런들 비중이 너무 높아서 이순신이 비중이 없다. ...,2022.07.28
2,jota****,2022.07.28
10,"천만을 찍을 영화. 미래의 그 천만에 일조했다는 사실에 후회가 크다. 이순신 장군님이야 물론 대단하신 분이시다만.. 그를 그린 영화까지 대단하진 못했는데, 그 이름을 팔아 흥행할 것이란 점이 너무 마음이 아프다. 대...",2022.07.28
6,kkyy****,2022.07.28
8,"한줄평:최종병기 거북선방금 영화보고 나왔는데 솔직히 말하자면 영화가 너무 조약했습니다에초에 흥행성을 위해서라지만 갑작스레 항복하는 왜군, 너무 쉽게 침투하고 쉽게 탈출하는 첩자들, 실제 전투와는 다른 전투양상 등 무...",2022.07.28
8,firs****,2022.07.28
10,"기대를 너무많이했는지 해전에서의 박진감같은 기술들은 발전했으나, 쓸때없는 잡이야기들을 많이넣어서 집중도가 떨어지고 스토리는 명량때보다 조잡합니다. 그것보다 가장큰문제는 이미 이미지소모가 많이된 배우들이 너무많이나와서...",2022.07.28
