document	label
명량보다 더욱 발전한 영화. 명량처럼 억지로 눈물 빼려고, 억지로 애국심 고취하려고 하지도 않고 정말 재밌었습니다. 특히 후반 전투신은 정말 재밌더라구요. 곧 2회차 관람갑니다~	1
방금 보고왔습니다~ 넘 잼있게 봐서인지 지금도 가슴속 웅장함이 느껴졌네요~~^ 거기다 웅치 전투를 표현할 줄은 미처 몰랐었네요~^^ 최고입니다~~ 한산!!	1
거북선 싸우는 것만 보러가도 볼만한 영화	1
조선수군의 위기에 철갑선 거북선이 출현할때 대한민국 국민이라면 그 감동적인 전율은 아직도 못 잊음. 해전신의 CG또한 훌륭했음.	1
테영님정도의 육중함이면 거북선으로 충분히 영입되실 것 같네요~!	1
뭐니 뭐니 해도 아이맥스로 예매 하고 보셔요 진짜 영화스케일이 압도적임 저도 변요한 미역 먹방 안나와서 굉장히 아쉽다는 생각이 들었어요 ㅋㅋㅋ ㅋㅋㅋ 	0
육지전 웅치전투는 실제 있었던 전투라 우리가 이겼죠 나온 이유가 한산대첩과 거의 동시간에 벌어졌던 거라서요	1
이동진 작가님 인터뷰 내용을 인용하자면 한산대첩은 해전에서 연승한 이순신장군과 육상전에서 대승을 이룬 와키자카장군간의 대결이자 전작인 명량에서 와키자카(조진웅배우)가 왜 그렇게 무서워 했던건지 알려줘서 너무 좋았어욤.	1
무조건 영화관 가서 보세요시끄러울 정도로 사운드 ㅈㄴ 빵빵함	1
1편의 쓸떼없는것들을 깔끔하게 다 쳐내서 좋았고 영화가 끝나고 저도 개인적으로 박해일의 이순신의 활약이 많았으면 했는데이미 촬영이 끝나고 후반작업중인 노량에서 보여줄듯^^	1
못참고 오늘 n차로 달리고 왔습니다첫번째 봤을땐 입이 안 다물어지던데두번째 볼때는 손에 땀이 엄청 나더군여	1
너무 신기한게 해전 싸움신은 전부 cg였다는 게 너무 신기했음.. 타고 있는 배 외에는 전부..	1
한산 이 영화 압도적입니다.. 이번 영화의 역사적 왜곡은 원래 한산대첩은 워낙 압도적인 승리여서 이렇게 쫄깃하지 않았다는 정도랍니다.. 아마 왜놈은 첨자진을 안쓰고 그냥 돌진했을거 같긴 함.. 하.. 웅장함과 화포전 그리고 거북선 출정이 주는 쾌감이... 와..  아마 전 세계 해군사관학교에서 단체 관람 하지 않을까 싶은 영화.	1
2번 봤습니다. 거북선 나올때, 전율이 찌릿찌릿 하면서 저절로 팔걸이에 있던 손시 입을 턱막게 되더라구요~ 거북선 존재감은 장난 아님. 북카이센!!!!	1
거북선 무쌍찍는거보고 울었다..	1
목소리도 좋으신데 영화관련 역사 짚어주시면 대찬성이죠!진주만 미드웨이도 영화 보기전 본후 꺼무위키나 관련영상 많이 찾아봤는데 ㅋ	1
전투씬 씹 상타치 개쩜ㅋㅋㅋ이거 하나로 영화 다 씹음	1
실제 거북선은 영화처럼 돌격해서 배에 부딪히는 방식이 아니라 가까이가서 화포를 발사해 명중률을 높이는 방식으로 썻다고 하더라고요	1
영화적 상상력과 역사적 고증을 잘 융합시켰습니다.견내량파왜병장을 뼈대로 본영귀선, 방답귀선, 순천귀선을 모티브로 가동 가능한 용머리의 이야기 등등, 현재 서적이나 인터넷에서 구할 수 있는 자료의 거의 모든 부분을 잘 엮어내서 정말 높은 점수를 주고싶습니다.이순신 장군의 극중의 대사가 너무 적다고 이야기하시는 분들이 꽤 많으신데요. 저는 그게 한산대첩에서는 아주 적절했다고 생각합니다.이유는 이순신 장군의 본인의 이야기를 직접 적으신 난중일기를 읽어보면, 책을 읽을 때 느껴지는 임진년의 일기는 감정선이 정말 답백합니다. 서점에서 잠깐 서서 읽어보셔도 느낍니다.임진년 8월 네번째 출동 이야기에서 27일 28일 일기에서 뒤숭숭한 꿈자리 이야기가 나오는데 27일 꿈을 꾸고 28일 새벽에 일어나 생각하니 처음엔 흉한 꿈이었는데 도리어 길한 것이라는 이야기도 있습니다. 이게 함경도 조산보 만호 시절 꿈으로 묘사된 높은 성과 거기서 날아오는 화살로 영화에서 표현되었습니다.그외에도 왜군 진영내의 알력이라든가 왜수군의 거북선에 대한 느낌, 그들의 그에 대한 전술, 전력보강도 세세하게 묘사되어서 좋았습니다.물론 한산대첩 전투씬은 두말하면 잔소리입니다.그리고, 영화의 맨마지막 한산섬에서 우수사 이억기와 통제사 이순신의 대화에서 한산도를 아가리를 벌린 것처럼 해서 틀어쥐고 최전선으로 지켜야한다는 것. 이 대사에서도,"한산을 고수하여 호표(虎豹)가 버티고 있는 듯한 형세를 만들었어야 했는데도 반드시 출병을 독촉하여 이와 같은 패배를 초래하게 하였으니 이는 사람이 한 일이 아니고 실로 하늘이 그렇게 만든 것이다. 말해도 소용이 없지만 어찌 어쩔 수 없는 일이라고 방치한 채 아무런 대책도 세우지 않을 수 있겠는가. 남은 배만이라도 수습하여 양호(兩湖) 지방을 방수(防守)해야 한다."선조실록의 이순신 장군을 파직하고 원균으로 하여금 칠전량해전에서 대패를 당하게한 선조의 푸념 섞인 자조가 연상이 되더군요.한산의 이순신 장군의 과묵한 모습도 난중일기를 통해서 느낄 수 있는 이순신 장군의 모습임에 틀림이 없습니다.난중일기도 전쟁 후반으로 가면 심신이 지친 이순신 장군의 감정이 그대로 묻어나는 글이 많아집니다.노량이 벌써 기다려집니다.노량의 다음과 같지 않을까 싶습니다.1. 진린과의 충돌과 화합, 당시 동아시아 정세2. 전쟁 막바지 권력을 잡고자하는 북인의 탄핵을 받는 류성룡의 정치적 입지의 약화3. 이에 따른 또 이순신 장군의 입지의 약화4. 그리고, 선조의 정치적 재기를 위한 행보5. 이순신 장군의 전사이걸 어떻게 묘사를 했을지 기대가 됩니다.이미 노량도 완성했다는데 말입니다.그리고, 김한민 감독의 임진왜란과 정유재랜의 드라마화도 반드시 이루어지면 좋겠습니다.	1
박해일은 연기를 워낙 잘해서 이순신 역할도 나름 소화를 잘 해낸 것 같은데.   아무래도 이순신 이라는 단어를 들었을 때 본능적으로 떠오르는 이미지의 배우는 배우 김명민이 아닐까 싶다.  김명민의 이순신도 드라마가 아닌 영화로 한번 제작되었으면 한다.	1
명량에서 나왔던 인물들의 과거를 볼 수 있었고 찾아보는 재미도 있었던 것 같습니다!	1
와 이 사람 리뷰 겁나 재밌다 ㅋㅋㅋㅋ	1
신파 개인서사 다 빼고 한산도대첩을 위한 양쪽진영의 직행루트+명량 연관성+후반부 다 부셔버렷!	1
한산용의출연보고왔는데개명작임개간지이순싯	1
이제 영화유튜버에서 역사 유튜버로..!!	1
박해일의 깊은 연기가 좋더라. 와키자카도 멋지게 잘 표현함	1
3번을 봤는데 권율을 못찾은거....이번영화에 권율없는거 빼고는 다 좋습니다	1
역사영화 매니아임 영화같은 부분이 오히려 덜해서 난 정말 만족. 명량은 정말 명'작'이었다면 이번영화는 그 시대에 내가 전지적작가 시점으로 보는 느낌이었어요	1
역대급 해전 영화....명량보다 10배는 재밌었다.	1
변요한 배우님이 연기도 훌륭했고 일어 공부에 정진하신 느낌이 확 나서 팬으로서 참 대단하다고 생각했는데 ㅎㅎ그거와 별개로 많이 어눌했긴 합니다.. 대본이 통체로 일어라.. 얼마나 힘들게 외우셨을지...	1
거북선등장할때 내 심장에서 미친듯이 쿵쾅쿵쾅 이게 바로 국뽕영화 국뽕은 정신병이지만 한산 보는 날만 국뽕에 취해보자	1
군더더기 없이 잼낫엇습니다 ㅎ	1
영화보고나서 그분동상앞에가서 큰절올리고싶어짐 우리나라 지키기위해 보내진 신이분명하다	1
이 형 역사판 리뷰엉이 되게 생기겠네 ㅋㅋㅋ	1
미역먹방거북선 나올때 몸을 일으켰지모에요타격감이 좋았어요그시절 훈련이 얼마나 빡셋을까 싶다는	1
영화는 재밌는데...ㄹㅇ로 미역 먹방이 나와야 하는데..... ㅋㅋ	1
이영화는 미쳐써어어어	1
안성기 배우님의 이순신 장군 연기가 보고 싶네요...	1
거북선 등장할때 울었다	1
역사 공부 좋습니다~	1
리뷰옹이는 과학으로 가고 두클립은 역사로 가는거신가	1
역사 고증도 중요하지만  다큐멘터리가 안되기 위해서는  어느정도의 재미를 위해 과장도 필요합니다.	1
언제 끝나지하고 시계봤는데 한시간이나 더남아서 깜놀;;;	1
캡틴아메리카에 빠져 충무공 이순신을 잊고있었다..	1
봤어요...너무 재밌어요.강추요 강추^^	1
한산 겁나 재미있음	1
포탑을 학익진으로 펼쳐놓고 사이언 궁으로 미니언 두들겨클립하고 끝!	1
실제 사료나 알려진바에 따르면 거북선은 적진에 침투해서 각종 화포를 퍼붓는 용도였지 충파가 목적으로 만들어진 배가 아니라고 하네요. 아마 영화에서 극적인 액션을 위해 첨가한 픽션인듯 합니다.	1
거북선 등장할때 영화관에서 소리없이 와, 우와이서리들림	1
개봉날 보러가서 눈물뽑고  왔음억지울음이 아닌 가슴에서부터 우러나오는 그런 눈물이었다	1
저는 이번 영화 완전 별로 였는데, 사람들은 재밌게 본거 같네요.	1
한산 개존잼!!! 개인적으로 우리가 아는 이순신 얼굴에서 박해일이 가장 닮은 것 같음ㅋㅋ	1
탑건:남자의 피가 들끓는 최고의 명작한산:우리는 지금 압도적 국뽕이 필요하다 펄럭~	1
거북선 나올때 솔직히 울컥했고 여자였으면 백퍼 울었을듯ㅋㅋㅋㅋ	1
이렇게 그는 2022년 최고의 역사유튜버로 거듭나는데~ 좌 과학부엉이 우 역사두클립 가슴이 웅장해진다~ ㅋㅋㅋ	1
하늘엔 매버릭, 바다엔 이순신	1
복카이센 잊을 수 없는 한 단어 ㅋㅋㅋ	1
전투 시작전: 일본어가 어색하긴 해도 신파 없고 몰입도 좋네ㅎㅎ 그런데.... 1시간이 지났는데 아직도 해전이 안나오네???전투 시작후: 히힣 오줌발사!!!!!	1
솔직히 명량이 나았던거 같다 초반는 좀 지루하다고 느껴질수 있었고이순신은 동상을 갔다놔도 될정도로 진지만 빨고 입꾹닫하고 있고전투씬 때는 왜척들 뭔 종이배마냥 한번에 나가 떨어짐옥택연 한것도 없으면서 김향기랑 뜬금없는 러브라인	0
우와까진 아니지만 성의있게 잘뽑은	1
재밌지도 재미없지도 않은 딱 5점만점에 3점 영화..김향기 옥택연 부분 길었으면 욕할라했었음 ㅋㅋ	1
지금은 압도적인 승리를 할때다	1
아니 형 엉이형은 과학으로 갔는데 형은 역사유투버로 가려고?? 안돼 인정 모대	1
봐야겠네요.	1
전 명량은 재미없었는데 이건 재밌었습니다. 하지만 덜어내려면 확실히 덜어내지 ㅋㅋ 있긴 있습니다 깨는 부분이	1
미역국 먹방은 아쉽긴했음..	0
정말 재미있게 본 영화였습니다.다만 고증에 대한 부분은 몇가지 아쉬웠습니다.(물론 영화는 영화로 보면 됩니다.)일단 판옥선의 학익진 전개 장면은 거의 판타지여서 제가 부끄러울 정도였습니다. 노잡이들에 의한 판옥선 급선회라니요...ㅠ 이건 정말 아닙니다...게다가 판옥선의 간격이 정말. 너~무 빽빽한데 판옥선은 평저선이라 서로 충돌하면 순식간에 침몰할 수도 있었습니다. 때문에 난중일기에서 이순신 장군께서도 판옥선의 간격을 신경썼다고 하셨죠.근데 영화에선 판옥선이 너무 촘촘하게 기동하더라구오. 게다가 학익진에선 판옥선을 거의 붙여놨습니다...; 물론 거대한 성을 표현하려는 건 알겠지만 이건 너무 간 것 같았습니다.이 두 가지를 제외하면 모든 부분이 좋았습니다. 거북선의 2층설. 3층설을 절충한 연출도 좋았고. 판옥선이 기울어지면서 함포를 사격 장면은 소름이 돋았습니다. 게다가 중간중간에 바다를 비춰주며 조류의 흐름을 보여주는 장면들은 전투를 더 전략적으로 보이게 해주었습니다.앞으로도 한산과 같은 한국 역사 영화가 많이 만들어 졌으면 좋겠습니다!	1
하고싶은거 다해	1
중후반까진 다 좋았는데 극마지막에 슬러우모션을 너무많이 넣은게 아닌가 생각이들었습니다 덕분에 화끈한 액션 쭉보다가 갑자기 슬러우 슬러우 슬러우여서 픽 식었습니다	0
난 개인적으로 한산의 이순신 배우가 김명민이었으면 더 좋았을 것 같다고 생각하는데	1
영화보고나면 이순신의 박해일은 생각이 전혀  안나고 와키자카역의 변요한이 더 생각이 나는 영화 ..잔뜩 기대 했는데 생각보다 실망한 영화입니다 ㅜㅠ 국뽕이나 신파는 배제되어 좋았지만  시나리오는 반전 1도  없이 너무  단순해 지루했음.. 20여년 전의 불멸의 이순신  한산대첩  보다 나았던건 스펙타클한 전쟁씬 말곤 없었던거 같네요.  학익진을 펼쳐  화포를 이용해 원거리 싸움 주로 했을 거라는게 역사적 사실인데 느닷없이 적을 조총 사거리에 들만큼  배 코앞까지끌어 들여 근거리 에서 화포 공격을 한 사실 도 좀억지 스런 설정 이구요 ..뭐 이부분은 영화적 재미를 위해서 이런 설정은 가능하지만 시나리오는 너무  단순하여개인적으로.많이 아쉬워요 .박해일은 개인적으로 미스캐스팅  아니였나 생각해봅니다.이순신 역은 박해일이 꿈꾼 장면 말곤 기억이 남는 부분이 없네요	0
영화관 가서 국뽕을 한 냄비 들이키고 왔습니다.	1
한산1000만가즈아	1
예매율1위영화	1
유툽보고 한산 봐야지 해서 저 지금 용산CGV 인데요 원랜 5시25분 영화였는데 들어오는 주차 입구에서 40분을 갇히고.. 엘베 만석 5번에 ㅋㅋㅋㅋㅋ ARS는 연결 안돼구..속에 불 타는줄 알았습니다. 근데 저희같이 늦은분들도 계셔서 매니저란분한테 이야기 했더니 하는 말이 .. "고객님 다른분은 상영 15분전에 환불 하셨어요" 진짜 기분 엿같아서 명작을 안보기로 했습니다. 평점은 안봐서 0점이지만 응원은 할께요! 편집 너무 잘해주셨네요!	0
